NUMBER OF OBSERVATIONS									
18475									
DAY	MONTH 	YEAR	RAIN	PET	GWL	ABS			
15	05	1971	5.522	2.741914803	-9999	0	-9999		
16	05	1971	0.556	2.741914803	-9999	0	-9999		
17	05	1971	0.787	2.741914803	-9999	0	-9999		
18	05	1971	0	2.741914803	-9999	0	-9999		
19	05	1971	0	2.741914803	-9999	0	-9999		
20	05	1971	0	2.741914803	-9999	0	-9999		
21	05	1971	0	2.741914803	-9999	0	-9999		
22	05	1971	3.365	2.741914803	-9999	0	-9999		
23	05	1971	3.242	2.741914803	-9999	0	-9999		
24	05	1971	5.473	2.741914803	-9999	0	-9999		
25	05	1971	0.326	2.741914803	-9999	0	-9999		
26	05	1971	6.286	2.741914803	-9999	0	-9999		
27	05	1971	0.101	2.741914803	-9999	0	-9999		
28	05	1971	1.979	2.741914803	-9999	0	-9999		
29	05	1971	8.513	2.741914803	-9999	0	-9999		
30	05	1971	6.732	2.741914803	-9999	0	-9999		
31	05	1971	0	2.741914803	-9999	0	-9999		
01	06	1971	0	2.45588772	-9999	0	-9999		
02	06	1971	0.011	2.45588772	-9999	0	-9999		
03	06	1971	0	2.45588772	-9999	0	-9999		
04	06	1971	0.017	2.45588772	-9999	0	-9999		
05	06	1971	0.299	2.45588772	-9999	0	-9999		
06	06	1971	0.297	2.45588772	-9999	0	-9999		
07	06	1971	0.326	2.45588772	-9999	0	-9999		
08	06	1971	2.219	2.45588772	-9999	0	-9999		
09	06	1971	2.97	2.45588772	-9999	0	-9999		
10	06	1971	2.697	2.45588772	-9999	0	-9999		
11	06	1971	0.89	2.45588772	-9999	0	-9999		
12	06	1971	0.053	2.45588772	-9999	0	-9999		
13	06	1971	0.06	2.45588772	-9999	0	-9999		
14	06	1971	0.003	2.45588772	-9999	0	-9999		
15	06	1971	0.263	2.45588772	-9999	0	-9999		
16	06	1971	0.191	2.45588772	-9999	0	-9999		
17	06	1971	0.002	2.45588772	-9999	0	-9999		
18	06	1971	9.926	2.45588772	-9999	0	-9999		
19	06	1971	12.595	2.45588772	-9999	0	-9999		
20	06	1971	1.699	2.45588772	-9999	0	-9999		
21	06	1971	1.514	2.45588772	-9999	0	-9999		
22	06	1971	0.001	2.45588772	-9999	0	-9999		
23	06	1971	0	2.45588772	-9999	0	-9999		
24	06	1971	0.033	2.45588772	-9999	0	-9999		
25	06	1971	5.359	2.45588772	-9999	0	-9999		
26	06	1971	0.148	2.45588772	-9999	0	-9999		
27	06	1971	0.806	2.45588772	-9999	0	-9999		
28	06	1971	1.903	2.45588772	-9999	0	-9999		
29	06	1971	0.122	2.45588772	-9999	0	-9999		
30	06	1971	0.057	2.45588772	-9999	0	-9999		
01	07	1971	0	3.159448592	-9999	0	-9999		
02	07	1971	0	3.159448592	-9999	0	-9999		
03	07	1971	0	3.159448592	-9999	0	-9999		
04	07	1971	5.474	3.159448592	-9999	0	-9999		
05	07	1971	0	3.159448592	-9999	0	-9999		
06	07	1971	0	3.159448592	-9999	0	-9999		
07	07	1971	0	3.159448592	-9999	0	-9999		
08	07	1971	0	3.159448592	-9999	0	-9999		
09	07	1971	0.001	3.159448592	-9999	0	-9999		
10	07	1971	0	3.159448592	-9999	0	-9999		
11	07	1971	0.041	3.159448592	-9999	0	-9999		
12	07	1971	0	3.159448592	-9999	0	-9999		
13	07	1971	0	3.159448592	-9999	0	-9999		
14	07	1971	0	3.159448592	-9999	0	-9999		
15	07	1971	0	3.159448592	-9999	0	-9999		
16	07	1971	0	3.159448592	-9999	0	-9999		
17	07	1971	0	3.159448592	-9999	0	-9999		
18	07	1971	0	3.159448592	-9999	0	-9999		
19	07	1971	0.003	3.159448592	-9999	0	-9999		
20	07	1971	0	3.159448592	-9999	0	-9999		
21	07	1971	0.033	3.159448592	-9999	0	-9999		
22	07	1971	1.327	3.159448592	-9999	0	-9999		
23	07	1971	0.484	3.159448592	-9999	0	-9999		
24	07	1971	0.009	3.159448592	-9999	0	-9999		
25	07	1971	1.543	3.159448592	-9999	0	-9999		
26	07	1971	0.066	3.159448592	-9999	0	-9999		
27	07	1971	0.344	3.159448592	-9999	0	-9999		
28	07	1971	0.033	3.159448592	-9999	0	-9999		
29	07	1971	0	3.159448592	-9999	0	-9999		
30	07	1971	15.851	3.159448592	-9999	0	-9999		
31	07	1971	0.001	3.159448592	-9999	0	-9999		
01	08	1971	4.261	2.45588772	-9999	0	-9999		
02	08	1971	0.044	2.45588772	-9999	0	-9999		
03	08	1971	15.173	2.45588772	-9999	0	-9999		
04	08	1971	1.011	2.45588772	-9999	0	-9999		
05	08	1971	8.117	2.45588772	-9999	0	-9999		
06	08	1971	2.586	2.45588772	-9999	0	-9999		
07	08	1971	0.001	2.45588772	-9999	0	-9999		
08	08	1971	0.002	2.45588772	-9999	0	-9999		
09	08	1971	8.667	2.45588772	-9999	0	-9999		
10	08	1971	9.418	2.45588772	-9999	0	-9999		
11	08	1971	0.036	2.45588772	-9999	0	-9999		
12	08	1971	7.417	2.45588772	-9999	0	-9999		
13	08	1971	13.352	2.45588772	-9999	0	-9999		
14	08	1971	3.664	2.45588772	-9999	0	-9999		
15	08	1971	0.001	2.45588772	-9999	0	-9999		
16	08	1971	0.034	2.45588772	-9999	0	-9999		
17	08	1971	0	2.45588772	-9999	0	-9999		
18	08	1971	0.088	2.45588772	-9999	0	-9999		
19	08	1971	0	2.45588772	-9999	0	-9999		
20	08	1971	0.218	2.45588772	-9999	0	-9999		
21	08	1971	0.088	2.45588772	-9999	0	-9999		
22	08	1971	0.31	2.45588772	-9999	0	-9999		
23	08	1971	1.992	2.45588772	-9999	0	-9999		
24	08	1971	0.206	2.45588772	-9999	0	-9999		
25	08	1971	0.034	2.45588772	-9999	0	-9999		
26	08	1971	0.659	2.45588772	-9999	0	-9999		
27	08	1971	0.001	2.45588772	-9999	0	-9999		
28	08	1971	5.593	2.45588772	-9999	0	-9999		
29	08	1971	2.876	2.45588772	-9999	0	-9999		
30	08	1971	0.545	2.45588772	-9999	0	-9999		
31	08	1971	0.039	2.45588772	-9999	0	-9999		
01	09	1971	0	1.765477517	-9999	0	-9999		
02	09	1971	1.303	1.765477517	-9999	0	-9999		
03	09	1971	1.177	1.765477517	-9999	0	-9999		
04	09	1971	0	1.765477517	-9999	0	-9999		
05	09	1971	0	1.765477517	-9999	0	-9999		
06	09	1971	0.037	1.765477517	-9999	0	-9999		
07	09	1971	0.036	1.765477517	-9999	0	-9999		
08	09	1971	0	1.765477517	-9999	0	-9999		
09	09	1971	0.034	1.765477517	-9999	0	-9999		
10	09	1971	0.001	1.765477517	-9999	0	-9999		
11	09	1971	0	1.765477517	-9999	0	-9999		
12	09	1971	0.034	1.765477517	-9999	0	-9999		
13	09	1971	0.034	1.765477517	-9999	0	-9999		
14	09	1971	0.035	1.765477517	-9999	0	-9999		
15	09	1971	0	1.765477517	-9999	0	-9999		
16	09	1971	0	1.765477517	-9999	0	-9999		
17	09	1971	0	1.765477517	-9999	0	-9999		
18	09	1971	0	1.765477517	-9999	0	-9999		
19	09	1971	0.034	1.765477517	-9999	0	-9999		
20	09	1971	0	1.765477517	-9999	0	-9999		
21	09	1971	0	1.765477517	-9999	0	-9999		
22	09	1971	0	1.765477517	-9999	0	-9999		
23	09	1971	1.126	1.765477517	-9999	0	-9999		
24	09	1971	3.239	1.765477517	-9999	0	-9999		
25	09	1971	2.642	1.765477517	-9999	0	-9999		
26	09	1971	4.874	1.765477517	-9999	0	-9999		
27	09	1971	3.387	1.765477517	-9999	0	-9999		
28	09	1971	0.047	1.765477517	-9999	0	-9999		
29	09	1971	0.027	1.765477517	-9999	0	-9999		
30	09	1971	0.003	1.765477517	-9999	0	-9999		
01	10	1971	0	1.321642387	-9999	0	-9999		
02	10	1971	0	1.321642387	-9999	0	-9999		
03	10	1971	0.453	1.321642387	-9999	0	-9999		
04	10	1971	0	1.321642387	-9999	0	-9999		
05	10	1971	0	1.321642387	-9999	0	-9999		
06	10	1971	0	1.321642387	-9999	0	-9999		
07	10	1971	0	1.321642387	-9999	0	-9999		
08	10	1971	0	1.321642387	-9999	0	-9999		
09	10	1971	0	1.321642387	-9999	0	-9999		
10	10	1971	0	1.321642387	-9999	0	-9999		
11	10	1971	0.511	1.321642387	-9999	0	-9999		
12	10	1971	3.702	1.321642387	-9999	0	-9999		
13	10	1971	0.563	1.321642387	-9999	0	-9999		
14	10	1971	0.038	1.321642387	-9999	0	-9999		
15	10	1971	9.586	1.321642387	-9999	0	-9999		
16	10	1971	0.127	1.321642387	-9999	0	-9999		
17	10	1971	8.178	1.321642387	-9999	0	-9999		
18	10	1971	4.14	1.321642387	-9999	0	-9999		
19	10	1971	2.421	1.321642387	-9999	0	-9999		
20	10	1971	0.236	1.321642387	-9999	0	-9999		
21	10	1971	0.065	1.321642387	-9999	0	-9999		
22	10	1971	0.039	1.321642387	-9999	0	-9999		
23	10	1971	0	1.321642387	-9999	0	-9999		
24	10	1971	0	1.321642387	-9999	0	-9999		
25	10	1971	0	1.321642387	-9999	0	-9999		
26	10	1971	0	1.321642387	-9999	0	-9999		
27	10	1971	0.034	1.321642387	-9999	0	-9999		
28	10	1971	0.034	1.321642387	-9999	0	-9999		
29	10	1971	0	1.321642387	-9999	0	-9999		
30	10	1971	0	1.321642387	-9999	0	-9999		
31	10	1971	0.001	1.321642387	-9999	0	-9999		
01	11	1971	0.001	0.795615566	-9999	0	-9999		
02	11	1971	0	0.795615566	-9999	0	-9999		
03	11	1971	0.003	0.795615566	-9999	0	-9999		
04	11	1971	0	0.795615566	-9999	0	-9999		
05	11	1971	3.175	0.795615566	-9999	0	-9999		
06	11	1971	0.008	0.795615566	-9999	0	-9999		
07	11	1971	7.058	0.795615566	-9999	0	-9999		
08	11	1971	1.895	0.795615566	-9999	0	-9999		
09	11	1971	0.055	0.795615566	-9999	0	-9999		
10	11	1971	0.002	0.795615566	-9999	0	-9999		
11	11	1971	0	0.795615566	-9999	0	-9999		
12	11	1971	0.006	0.795615566	-9999	0	-9999		
13	11	1971	0	0.795615566	-9999	0	-9999		
14	11	1971	0	0.795615566	-9999	0	-9999		
15	11	1971	0.002	0.795615566	-9999	0	-9999		
16	11	1971	1.823	0.795615566	-9999	0	-9999		
17	11	1971	8.287	0.795615566	-9999	0	-9999		
18	11	1971	1.373	0.795615566	-9999	0	-9999		
19	11	1971	1.414	0.795615566	-9999	0	-9999		
20	11	1971	18.211	0.795615566	-9999	0	-9999		
21	11	1971	6.52	0.795615566	-9999	0	-9999		
22	11	1971	2.09	0.795615566	-9999	0	-9999		
23	11	1971	2.253	0.795615566	-9999	0	-9999		
24	11	1971	0.009	0.795615566	-9999	0	-9999		
25	11	1971	1.295	0.795615566	-9999	0	-9999		
26	11	1971	0.006	0.795615566	-9999	0	-9999		
27	11	1971	14.143	0.795615566	-9999	0	-9999		
28	11	1971	0.054	0.795615566	-9999	0	-9999		
29	11	1971	0.014	0.795615566	-9999	0	-9999		
30	11	1971	0.077	0.795615566	-9999	0	-9999		
01	12	1971	0.019	0.463561136	-9999	0	-9999		
02	12	1971	0.009	0.463561136	-9999	0	-9999		
03	12	1971	0.306	0.463561136	-9999	0	-9999		
04	12	1971	0.007	0.463561136	-9999	0	-9999		
05	12	1971	0.001	0.463561136	-9999	0	-9999		
06	12	1971	0.006	0.463561136	-9999	0	-9999		
07	12	1971	0.043	0.463561136	-9999	0	-9999		
08	12	1971	0.303	0.463561136	-9999	0	-9999		
09	12	1971	0.001	0.463561136	-9999	0	-9999		
10	12	1971	0.036	0.463561136	-9999	0	-9999		
11	12	1971	0	0.463561136	-9999	0	-9999		
12	12	1971	0	0.463561136	-9999	0	-9999		
13	12	1971	0.001	0.463561136	-9999	0	-9999		
14	12	1971	0.003	0.463561136	-9999	0	-9999		
15	12	1971	0.001	0.463561136	-9999	0	-9999		
16	12	1971	0	0.463561136	-9999	0	-9999		
17	12	1971	0	0.463561136	-9999	0	-9999		
18	12	1971	1.046	0.463561136	-9999	0	-9999		
19	12	1971	4.841	0.463561136	-9999	0	-9999		
20	12	1971	0.04	0.463561136	-9999	0	-9999		
21	12	1971	0.001	0.463561136	-9999	0	-9999		
22	12	1971	7.27	0.463561136	-9999	0	-9999		
23	12	1971	0.118	0.463561136	-9999	0	-9999		
24	12	1971	0	0.463561136	-9999	0	-9999		
25	12	1971	0.008	0.463561136	-9999	0	-9999		
26	12	1971	0.093	0.463561136	-9999	0	-9999		
27	12	1971	9.667	0.463561136	-9999	0	-9999		
28	12	1971	2.845	0.463561136	-9999	0	-9999		
29	12	1971	1.648	0.463561136	-9999	0	-9999		
30	12	1971	3.392	0.463561136	-9999	0	-9999		
31	12	1971	0.025	0.463561136	-9999	0	-9999		
01	01	1972	1.392	0.410958454	-9999	0	-9999		
02	01	1972	1.576	0.410958454	-9999	0	-9999		
03	01	1972	0.62	0.410958454	-9999	0	-9999		
04	01	1972	1.479	0.410958454	-9999	0	-9999		
05	01	1972	0.064	0.410958454	-9999	0	-9999		
06	01	1972	0.158	0.410958454	-9999	0	-9999		
07	01	1972	3.772	0.410958454	-9999	0	-9999		
08	01	1972	2.529	0.410958454	-9999	0	-9999		
09	01	1972	0.212	0.410958454	-9999	0	-9999		
10	01	1972	3.943	0.410958454	-9999	0	-9999		
11	01	1972	3.747	0.410958454	-9999	0	-9999		
12	01	1972	1.122	0.410958454	-9999	0	-9999		
13	01	1972	0.148	0.410958454	-9999	0	-9999		
14	01	1972	0.041	0.410958454	-9999	0	-9999		
15	01	1972	0.411	0.410958454	-9999	0	-9999		
16	01	1972	0.474	0.410958454	-9999	0	-9999		
17	01	1972	2.561	0.410958454	-9999	0	-9999		
18	01	1972	4.861	0.410958454	-9999	0	-9999		
19	01	1972	0.1	0.410958454	-9999	0	-9999		
20	01	1972	0.154	0.410958454	-9999	0	-9999		
21	01	1972	0.064	0.410958454	-9999	0	-9999		
22	01	1972	0.276	0.410958454	-9999	0	-9999		
23	01	1972	4.953	0.410958454	-9999	0	-9999		
24	01	1972	0.821	0.410958454	-9999	0	-9999		
25	01	1972	1.124	0.410958454	-9999	0	-9999		
26	01	1972	11.463	0.410958454	-9999	0	-9999		
27	01	1972	3.321	0.410958454	-9999	0	-9999		
28	01	1972	0.191	0.410958454	-9999	0	-9999		
29	01	1972	3.678	0.410958454	-9999	0	-9999		
30	01	1972	1.327	0.410958454	-9999	0	-9999		
31	01	1972	0.006	0.410958454	-9999	0	-9999		
01	02	1972	5.572	0.437259795	-9999	0	-9999		
02	02	1972	0.581	0.437259795	-9999	0	-9999		
03	02	1972	6.221	0.437259795	-9999	0	-9999		
04	02	1972	0.029	0.437259795	-9999	0	-9999		
05	02	1972	0.822	0.437259795	-9999	0	-9999		
06	02	1972	0.966	0.437259795	-9999	0	-9999		
07	02	1972	0.118	0.437259795	-9999	0	-9999		
08	02	1972	0.088	0.437259795	-9999	0	-9999		
09	02	1972	0.012	0.437259795	-9999	0	-9999		
10	02	1972	2.559	0.437259795	-9999	0	-9999		
11	02	1972	3.363	0.437259795	-9999	0	-9999		
12	02	1972	0.007	0.437259795	-9999	0	-9999		
13	02	1972	0.149	0.437259795	-9999	0	-9999		
14	02	1972	0.001	0.437259795	-9999	0	-9999		
15	02	1972	4.789	0.437259795	-9999	0	-9999		
16	02	1972	0.263	0.437259795	-9999	0	-9999		
17	02	1972	0.05	0.437259795	-9999	0	-9999		
18	02	1972	0.734	0.437259795	-9999	0	-9999		
19	02	1972	0.104	0.437259795	-9999	0	-9999		
20	02	1972	2.298	0.437259795	-9999	0	-9999		
21	02	1972	0.99	0.437259795	-9999	0	-9999		
22	02	1972	0.636	0.437259795	-9999	0	-9999		
23	02	1972	0.001	0.437259795	-9999	0	-9999		
24	02	1972	0.035	0.437259795	-9999	0	-9999		
25	02	1972	0.096	0.437259795	-9999	0	-9999		
26	02	1972	0.001	0.437259795	-9999	0	-9999		
27	02	1972	0	0.437259795	-9999	0	-9999		
28	02	1972	0.329	0.437259795	-9999	0	-9999		
29	02	1972	0.167	0.437259795	-9999	0	-9999		
01	03	1972	0.09	1.298628714	-9999	0	-9999		
02	03	1972	1.006	1.298628714	-9999	0	-9999		
03	03	1972	1.296	1.298628714	-9999	0	-9999		
04	03	1972	5.892	1.298628714	-9999	0	-9999		
05	03	1972	1.096	1.298628714	-9999	0	-9999		
06	03	1972	7.459	1.298628714	-9999	0	-9999		
07	03	1972	14.424	1.298628714	-9999	0	-9999		
08	03	1972	11.695	1.298628714	-9999	0	-9999		
09	03	1972	0.147	1.298628714	-9999	0	-9999		
10	03	1972	0.803	1.298628714	-9999	0	-9999		
11	03	1972	0.003	1.298628714	-9999	0	-9999		
12	03	1972	0	1.298628714	-9999	0	-9999		
13	03	1972	0.717	1.298628714	-9999	0	-9999		
14	03	1972	4.915	1.298628714	-9999	0	-9999		
15	03	1972	2.383	1.298628714	-9999	0	-9999		
16	03	1972	0.084	1.298628714	-9999	0	-9999		
17	03	1972	0.052	1.298628714	-9999	0	-9999		
18	03	1972	0	1.298628714	-9999	0	-9999		
19	03	1972	0.034	1.298628714	-9999	0	-9999		
20	03	1972	0.252	1.298628714	-9999	0	-9999		
21	03	1972	0	1.298628714	-9999	0	-9999		
22	03	1972	0	1.298628714	-9999	0	-9999		
23	03	1972	0	1.298628714	-9999	0	-9999		
24	03	1972	0	1.298628714	-9999	0	-9999		
25	03	1972	1.051	1.298628714	-9999	0	-9999		
26	03	1972	3.153	1.298628714	-9999	0	-9999		
27	03	1972	4.962	1.298628714	-9999	0	-9999		
28	03	1972	0.176	1.298628714	-9999	0	-9999		
29	03	1972	4.824	1.298628714	-9999	0	-9999		
30	03	1972	0.888	1.298628714	-9999	0	-9999		
31	03	1972	11.208	1.298628714	-9999	0	-9999		
01	04	1972	1.695	1.867395214	-9999	0	-9999		
02	04	1972	0.002	1.867395214	-9999	0	-9999		
03	04	1972	0.001	1.867395214	-9999	0	-9999		
04	04	1972	3.215	1.867395214	-9999	0	-9999		
05	04	1972	2.207	1.867395214	-9999	0	-9999		
06	04	1972	5.986	1.867395214	-9999	0	-9999		
07	04	1972	4.299	1.867395214	-9999	0	-9999		
08	04	1972	0.005	1.867395214	-9999	0	-9999		
09	04	1972	7.889	1.867395214	-9999	0	-9999		
10	04	1972	0.871	1.867395214	-9999	0	-9999		
11	04	1972	6.801	1.867395214	-9999	0	-9999		
12	04	1972	0.055	1.867395214	-9999	0	-9999		
13	04	1972	0.885	1.867395214	-9999	0	-9999		
14	04	1972	0.119	1.867395214	-9999	0	-9999		
15	04	1972	0.006	1.867395214	-9999	0	-9999		
16	04	1972	0.136	1.867395214	-9999	0	-9999		
17	04	1972	0.983	1.867395214	-9999	0	-9999		
18	04	1972	0.215	1.867395214	-9999	0	-9999		
19	04	1972	0.034	1.867395214	-9999	0	-9999		
20	04	1972	0	1.867395214	-9999	0	-9999		
21	04	1972	0.327	1.867395214	-9999	0	-9999		
22	04	1972	0.04	1.867395214	-9999	0	-9999		
23	04	1972	0.001	1.867395214	-9999	0	-9999		
24	04	1972	0	1.867395214	-9999	0	-9999		
25	04	1972	0	1.867395214	-9999	0	-9999		
26	04	1972	0.474	1.867395214	-9999	0	-9999		
27	04	1972	0.034	1.867395214	-9999	0	-9999		
28	04	1972	3.395	1.867395214	-9999	0	-9999		
29	04	1972	5.172	1.867395214	-9999	0	-9999		
30	04	1972	0.972	1.867395214	-9999	0	-9999		
01	05	1972	0.052	2.935887194	-9999	0	-9999		
02	05	1972	0.061	2.935887194	-9999	0	-9999		
03	05	1972	0.034	2.935887194	-9999	0	-9999		
04	05	1972	0.467	2.935887194	-9999	0	-9999		
05	05	1972	0.125	2.935887194	-9999	0	-9999		
06	05	1972	5.895	2.935887194	-9999	0	-9999		
07	05	1972	0.247	2.935887194	-9999	0	-9999		
08	05	1972	3.964	2.935887194	-9999	0	-9999		
09	05	1972	0.639	2.935887194	-9999	0	-9999		
10	05	1972	0.224	2.935887194	-9999	0	-9999		
11	05	1972	10.124	2.935887194	-9999	0	-9999		
12	05	1972	1.066	2.935887194	-9999	0	-9999		
13	05	1972	0.004	2.935887194	-9999	0	-9999		
14	05	1972	0.851	2.935887194	-9999	0	-9999		
15	05	1972	3.175	2.935887194	-9999	0	-9999		
16	05	1972	0.084	2.935887194	-9999	0	-9999		
17	05	1972	0.04	2.935887194	-9999	0	-9999		
18	05	1972	0.036	2.935887194	-9999	0	-9999		
19	05	1972	0	2.935887194	-9999	0	-9999		
20	05	1972	2.947	2.935887194	-9999	0	-9999		
21	05	1972	1.739	2.935887194	-9999	0	-9999		
22	05	1972	0.039	2.935887194	-9999	0	-9999		
23	05	1972	3.801	2.935887194	-9999	0	-9999		
24	05	1972	0.047	2.935887194	-9999	0	-9999		
25	05	1972	0.405	2.935887194	-9999	0	-9999		
26	05	1972	3.82	2.935887194	-9999	0	-9999		
27	05	1972	1.403	2.935887194	-9999	0	-9999		
28	05	1972	0.519	2.935887194	-9999	0	-9999		
29	05	1972	1.614	2.935887194	-9999	0	-9999		
30	05	1972	5.335	2.935887194	-9999	0	-9999		
31	05	1972	9.044	2.935887194	-9999	0	-9999		
01	06	1972	0.084	2.590682092	-9999	0	-9999		
02	06	1972	1.463	2.590682092	-9999	0	-9999		
03	06	1972	0.793	2.590682092	-9999	0	-9999		
04	06	1972	3.078	2.590682092	-9999	0	-9999		
05	06	1972	0.012	2.590682092	-9999	0	-9999		
06	06	1972	1.279	2.590682092	-9999	0	-9999		
07	06	1972	1.486	2.590682092	-9999	0	-9999		
08	06	1972	4.681	2.590682092	-9999	0	-9999		
09	06	1972	4.374	2.590682092	-9999	0	-9999		
10	06	1972	18.305	2.590682092	-9999	0	-9999		
11	06	1972	2.262	2.590682092	-9999	0	-9999		
12	06	1972	1.515	2.590682092	-9999	0	-9999		
13	06	1972	0.001	2.590682092	-9999	0	-9999		
14	06	1972	0.001	2.590682092	-9999	0	-9999		
15	06	1972	0.005	2.590682092	-9999	0	-9999		
16	06	1972	0.119	2.590682092	-9999	0	-9999		
17	06	1972	1.158	2.590682092	-9999	0	-9999		
18	06	1972	3.506	2.590682092	-9999	0	-9999		
19	06	1972	4.296	2.590682092	-9999	0	-9999		
20	06	1972	0.035	2.590682092	-9999	0	-9999		
21	06	1972	0.01	2.590682092	-9999	0	-9999		
22	06	1972	0.243	2.590682092	-9999	0	-9999		
23	06	1972	0.752	2.590682092	-9999	0	-9999		
24	06	1972	0	2.590682092	-9999	0	-9999		
25	06	1972	0.009	2.590682092	-9999	0	-9999		
26	06	1972	0.882	2.590682092	-9999	0	-9999		
27	06	1972	5.738	2.590682092	-9999	0	-9999		
28	06	1972	0.052	2.590682092	-9999	0	-9999		
29	06	1972	0.004	2.590682092	-9999	0	-9999		
30	06	1972	0.605	2.590682092	-9999	0	-9999		
01	07	1972	0.673	2.446024717	-9999	0	-9999		
02	07	1972	2.695	2.446024717	-9999	0	-9999		
03	07	1972	3.662	2.446024717	-9999	0	-9999		
04	07	1972	0.035	2.446024717	-9999	0	-9999		
05	07	1972	0.033	2.446024717	-9999	0	-9999		
06	07	1972	0.728	2.446024717	-9999	0	-9999		
07	07	1972	0.132	2.446024717	-9999	0	-9999		
08	07	1972	6.178	2.446024717	-9999	0	-9999		
09	07	1972	0.004	2.446024717	-9999	0	-9999		
10	07	1972	0.001	2.446024717	-9999	0	-9999		
11	07	1972	1.342	2.446024717	-9999	0	-9999		
12	07	1972	0	2.446024717	-9999	0	-9999		
13	07	1972	0	2.446024717	-9999	0	-9999		
14	07	1972	0	2.446024717	-9999	0	-9999		
15	07	1972	0	2.446024717	-9999	0	-9999		
16	07	1972	0	2.446024717	-9999	0	-9999		
17	07	1972	0	2.446024717	-9999	0	-9999		
18	07	1972	0.033	2.446024717	-9999	0	-9999		
19	07	1972	0	2.446024717	-9999	0	-9999		
20	07	1972	0.846	2.446024717	-9999	0	-9999		
21	07	1972	12.926	2.446024717	-9999	0	-9999		
22	07	1972	9.169	2.446024717	-9999	0	-9999		
23	07	1972	2.316	2.446024717	-9999	0	-9999		
24	07	1972	4.39	2.446024717	-9999	0	-9999		
25	07	1972	1.45	2.446024717	-9999	0	-9999		
26	07	1972	0	2.446024717	-9999	0	-9999		
27	07	1972	0.036	2.446024717	-9999	0	-9999		
28	07	1972	0.017	2.446024717	-9999	0	-9999		
29	07	1972	0	2.446024717	-9999	0	-9999		
30	07	1972	1.328	2.446024717	-9999	0	-9999		
31	07	1972	2.276	2.446024717	-9999	0	-9999		
01	08	1972	2.893	2.508490402	-9999	0	-9999		
02	08	1972	0.058	2.508490402	-9999	0	-9999		
03	08	1972	1.428	2.508490402	-9999	0	-9999		
04	08	1972	2.239	2.508490402	-9999	0	-9999		
05	08	1972	0.912	2.508490402	-9999	0	-9999		
06	08	1972	4.622	2.508490402	-9999	0	-9999		
07	08	1972	3.577	2.508490402	-9999	0	-9999		
08	08	1972	0.242	2.508490402	-9999	0	-9999		
09	08	1972	5.756	2.508490402	-9999	0	-9999		
10	08	1972	1.939	2.508490402	-9999	0	-9999		
11	08	1972	0.004	2.508490402	-9999	0	-9999		
12	08	1972	0.004	2.508490402	-9999	0	-9999		
13	08	1972	0	2.508490402	-9999	0	-9999		
14	08	1972	0.016	2.508490402	-9999	0	-9999		
15	08	1972	0.033	2.508490402	-9999	0	-9999		
16	08	1972	0.001	2.508490402	-9999	0	-9999		
17	08	1972	0	2.508490402	-9999	0	-9999		
18	08	1972	0	2.508490402	-9999	0	-9999		
19	08	1972	0	2.508490402	-9999	0	-9999		
20	08	1972	0.001	2.508490402	-9999	0	-9999		
21	08	1972	0	2.508490402	-9999	0	-9999		
22	08	1972	0	2.508490402	-9999	0	-9999		
23	08	1972	0	2.508490402	-9999	0	-9999		
24	08	1972	0	2.508490402	-9999	0	-9999		
25	08	1972	0	2.508490402	-9999	0	-9999		
26	08	1972	0	2.508490402	-9999	0	-9999		
27	08	1972	0.016	2.508490402	-9999	0	-9999		
28	08	1972	0	2.508490402	-9999	0	-9999		
29	08	1972	0	2.508490402	-9999	0	-9999		
30	08	1972	0	2.508490402	-9999	0	-9999		
31	08	1972	0	2.508490402	-9999	0	-9999		
01	09	1972	0	1.52547778	-9999	0	-9999		
02	09	1972	0	1.52547778	-9999	0	-9999		
03	09	1972	0.59	1.52547778	-9999	0	-9999		
04	09	1972	0	1.52547778	-9999	0	-9999		
05	09	1972	0	1.52547778	-9999	0	-9999		
06	09	1972	0	1.52547778	-9999	0	-9999		
07	09	1972	1.396	1.52547778	-9999	0	-9999		
08	09	1972	46.918	1.52547778	-9999	0	-9999		
09	09	1972	0.089	1.52547778	-9999	0	-9999		
10	09	1972	0.002	1.52547778	-9999	0	-9999		
11	09	1972	1.076	1.52547778	-9999	0	-9999		
12	09	1972	3.497	1.52547778	-9999	0	-9999		
13	09	1972	2.288	1.52547778	-9999	0	-9999		
14	09	1972	0.037	1.52547778	-9999	0	-9999		
15	09	1972	0	1.52547778	-9999	0	-9999		
16	09	1972	0.001	1.52547778	-9999	0	-9999		
17	09	1972	0.079	1.52547778	-9999	0	-9999		
18	09	1972	0.037	1.52547778	-9999	0	-9999		
19	09	1972	0.001	1.52547778	-9999	0	-9999		
20	09	1972	0	1.52547778	-9999	0	-9999		
21	09	1972	0.103	1.52547778	-9999	0	-9999		
22	09	1972	0	1.52547778	-9999	0	-9999		
23	09	1972	0	1.52547778	-9999	0	-9999		
24	09	1972	0	1.52547778	-9999	0	-9999		
25	09	1972	0	1.52547778	-9999	0	-9999		
26	09	1972	0	1.52547778	-9999	0	-9999		
27	09	1972	0	1.52547778	-9999	0	-9999		
28	09	1972	0	1.52547778	-9999	0	-9999		
29	09	1972	0	1.52547778	-9999	0	-9999		
30	09	1972	0	1.52547778	-9999	0	-9999		
01	10	1972	0	0.996163292	-9999	0	-9999		
